gene	h50	pve50	rho50	pge50	pi50	n_gamma50	h025	pve025	rho025	pge025	pi025	n_gamma025	h975	pve975	rho975	pge975	pi975	n_gamma975
PKP3	0.2122387	0.26511845	0.9043506	0.94247975	0.005524817	4	0.07572579	0.2066811	0.536888855	0.7959689	0.002853709975	2	0.5022155	0.3291344275	0.99503182	0.9968502875	0.01286038525	10
TIRAP	0.06392379	0.05225817	0.7852087	0.7414484	0.003593883	7	0.0158877595	0.01801551	0.1405585975	0.1145529825	0.001545148	2	0.2186111175	0.1030642975	0.992612045	0.98910469	0.01316456875	23
PAAF1	0.8157085	0.4296088	0.9978597	0.9898741	0.004128156	6	0.6247395	0.3830494	0.9828972	0.9516212	0.003713904	5	0.9424524	0.4844893	0.9998952	0.9994649	0.007155247	9
TNNI2	0.21488025	0.19084715	0.9412978	0.92988305	0.0063293785	8	0.09457322675	0.1410458	0.7332256	0.7821856475	0.0024729132	4	0.4450203	0.2441926275	0.9973157625	0.9968583	0.01379163	18
LRTOMT	0.020676315	0.014806595	0.5418591	0.3370754	0.044753275	42	0.001432363	0.0009947724325	0.0288081805	0	0.001110202625	0	0.258442905	0.04798701	0.9840834425	0.9653951725	0.142587045	129.025
SPTY2D1	0.02427536	0.01531847	0.6907999	0.4230415	0.003049062	4	0.001228512375	0.000857969015	0.03372219	0	0.0006981043	0	0.333449052499999	0.0486450135	0.9926859675	0.9771036725	0.01936114175	29
EHD1	0.1512746	0.05845768	0.95564555	0.8904978	0.001255509	1	0.033290539	0.03086478675	0.6711047	0.5950859	0.001094127	1	0.5930982	0.09281113	0.9983496	0.9921983	0.003076134	3
JRKL	0.008462626	0.0077800845	0.46614605	0.4678332	0.070670795	120	0.0003705526	0.0003615721	0.02173738	0.020150018	0.03892092875	67	0.04392139975	0.0367596435	0.9797803	0.977296875	0.11316194	181
MUC6	0.054479835	0.044375365	0.8453855	0.8037536	0.006933017	7	0.01221671475	0.01450559875	0.10594547	0.08394504	0.001304616075	1	0.2714379	0.08461084175	0.995874365	0.9937877975	0.0533075772499999	56
TSG101	0.006469632	0.0058861235	0.4814671	0.4798852	0.03427469	56	0.0001807858	0.0001755408	0.0240753015	0.02253014	0.02260518975	37	0.0327758395	0.0287939125	0.9811761725	0.97889208	0.0486245707499999	80
EPS8L2	0.28958015	0.3752335	0.9054084	0.9349387	0.002148957	2	0.1036687	0.321468255	0.607094155	0.8411055425	0.001106580875	1	0.640865617499999	0.4382318275	0.9932124	0.994366625	0.004781554	6
DPAGT1	0.1265416	0.1161464	0.84036375	0.8178829	0.0016178435	2	0.0373503585	0.07899	0.3352556	0.4781655	0.0008099313575	1	0.4334824	0.16773224	0.9854893125	0.97802676	0.005504249225	7
PRMT3	0.02723483	0.025516305	0.5012644	0.49171855	0.084127055	185	0.001783463575	0.001792347825	0.0220421325	0.02443496275	0.03035115125	64	0.08647014075	0.0755318869999999	0.97660763	0.9754043225	0.1351465525	297
ADM	0.1532989	0.1535252	0.94024535	0.94121065	0.001340911	2	0.0381766	0.1049612475	0.5812131	0.781051835	0.0007140786075	1	0.5372385	0.2203026475	0.9973039025	0.996262005	0.004686753	6
CELF1	0.026126095	0.01998634	0.60830225	0.50340705	0.012410385	10	0.004301067	0.004554371375	0.02968146725	0	0.001359196	0	0.19434935	0.0586664095	0.987814705	0.983630065	0.08339218	68
DDB1	0.02250852	0.01727408	0.507411	0.3578873	0.01071124	11	0.00164206225	0.00130278415	0.03090457675	0	0.001247251	0	0.214736139999998	0.050801908	0.9807901925	0.9626510475	0.077863163	83
DIXDC1	0.8465336	0.3385506	0.9974142	0.9707998	0.003166029	4	0.7061655	0.2906366	0.9857639	0.9036181	0.00270205	4	0.9708168	0.3802529	0.9999039	0.9985387	0.003779035	6
MADD	0.17336645	0.14135985	0.90751395	0.9082669	0.003546347	3	0.05166352	0.09486511275	0.3518611825	0.3808956975	0.001410952	2	0.5265766	0.21685931	0.9973069625	0.996936535	0.01114416925	8
INPPL1	0.008186728	0.005813127	0.6325083	0.5009848	0.01176522	10	0.0002915695875	0.0002162412875	0.02735702	0.01168605	0.005028720725	2	0.0674773562499998	0.02792984175	0.9873941275	0.975631094999999	0.0353066449999999	33
SCN2B	0.2572222	0.2146811	0.8539686	0.80378515	0.001904702	2	0.090139513	0.1608343	0.481032305	0.6495409	0.0006917653	1	0.672620247499999	0.2772847175	0.9811461	0.93620501	0.004810187375	6
ZNF202	0.08223678	0.07306669	0.90697325	0.89246725	0.00141879	2	0.01798928	0.039446499	0.4705983	0.624599645	0.000561353915	1	0.379339882499999	0.1247434	0.9966372425	0.9942339725	0.0041416659	6
SIK3	0.1051578	0.04591247	0.85290175	0.59914485	0.0013647855	2	0.02442824825	0.0174874275	0.2313262025	0.05177755575	0.0005805146875	1	0.4949903	0.090926424	0.9938213075	0.9726776	0.005223518975	10
SIK2	0.3075646	0.21306655	0.9616001	0.9399526	0.002693607	4	0.09980584425	0.153382115	0.7411138	0.8063217525	0.001609679075	2	0.704046279999999	0.2974941325	0.9989461	0.9970132425	0.009167526	11
MPEG1	0.0346646	0.023307515	0.52958415	0.3637407	0.09832003	120	0.0040935068	0.003383652175	0.0270039135	0	0.0008895848	0	0.3388536325	0.07137506575	0.9792344575	0.96266722	0.1919645475	223
ROBO3	0.4821962	0.6222353	0.97400705	0.9877865	0.0024193235	6	0.2103438275	0.584606855	0.813875	0.9554571	0.0008554914	4	0.7484781	0.6604312	0.999253755	0.9994915675	0.009535779	15
CTR9	0.03268285	0.029934525	0.5043549	0.4963493	0.056149335	120	0.003014546075	0.002999672525	0.02910307425	0.02964601625	0.0174780525	36	0.09619790425	0.0804276277499999	0.973864465	0.96859643	0.1115024325	230
RNH1	0.3234595	0.1877778	0.95745645	0.91851055	0.008556831	7	0.12861468	0.1339728	0.743115535	0.70303181	0.003095175	4	0.6571577	0.2630026	0.9975673	0.9955168	0.01987696	13
TMEM25	0.0496651	0.03225494	0.6958928	0.4901722	0.001838279	2	0.00837556055	0.00645251925	0.0556847715	0	0.0007636752	0	0.4013564375	0.0694048195	0.9849677875	0.9611185075	0.005090595225	8
MS4A4A	0.1440652	0.1372775	0.8532007	0.87617205	0.0020814165	2	0.04003639325	0.08454478	0.38324378	0.5846348875	0.001065018	1	0.499605869999999	0.2290033	0.9922921975	0.9897585	0.004468197	6
USP28	0.03877581	0.02674137	0.7896151	0.6848283	0.0039646095	7	0.006032618275	0.0053851166	0.071243568	0.003415292225	0.0006263532875	1	0.2571856425	0.062171794	0.99274698	0.98224434	0.04009604425	73.0249999999996
ADAMTS8	0.12953	0.1370219	0.92864145	0.9287749	0.000919704	2	0.0333779	0.09717224375	0.58819821	0.7757171125	0.0006141794	1	0.4952284	0.1898638325	0.9969765	0.9958518075	0.002674773	4
PUS3	0.1626267	0.1644716	0.76786775	0.7757091	0.001270882	2	0.0576697715	0.116154	0.3457753	0.51733661	0.0005622512725	1	0.5195103	0.2248133	0.9683312075	0.945921945	0.00461088582499999	8
POLA2	0.2754639	0.2205407	0.97730015	0.9704991	0.004010356	3	0.09493054	0.1719843	0.8071668675	0.88734652	0.0014133	2	0.6547641	0.2709998075	0.9991067	0.9986305	0.007091314575	6
ZBTB3	0.0031922255	0.00300391	0.4038381	0.4082329	0.07175514	67	8.737421e-05	0.0001073913125	0.02269098	0.0248449	0.039461462	39	0.0217094325	0.017077685	0.958825445	0.9529155	0.1147837	101
CARD17	0.22565535	0.1186965	0.83612345	0.69215365	0.00152923	3	0.06509218	0.0740460735	0.30023965	0.2605409	0.000694430615	1	0.6143549	0.1884381325	0.989624055	0.97720782	0.004826400025	8
CARD16	0.06348844	0.034544295	0.82674295	0.6648767	0.0035467415	4	0.01192781125	0.01035744525	0.06680866675	0.004732387625	0.0007053522975	1	0.403897685	0.077173149	0.99422353	0.9835932	0.052131413	79.0249999999996
RNF214	0.041574285	0.03886604	0.721881	0.6890008	0.0091680575	17	0.008621122975	0.0100039824	0.0677859685	0.0276258835	0.00056703165	1	0.256336799999999	0.0800568014999999	0.990423355	0.9860435	0.05420632125	99
ST14	0.2511273	0.1945609	0.9217416	0.8902096	0.001711134	3	0.08933017	0.1442411525	0.6552501	0.7236013	0.0007602711225	2	0.5900175	0.248966	0.9940358	0.9878642175	0.004709275	7
FNBP4	0.03633539	0.022751265	0.6366279	0.40484895	0.0048324155	3	0.005600863325	0.006067314725	0.0345505505	0	0.00128404715	0	0.390497449999999	0.06548081	0.98996461	0.97852531	0.022274275	20
MYO7A	0.2862525	0.1138968	0.9880419	0.9565146	0.0012377215	2	0.08241191	0.07849572	0.827666585	0.788991	0.0007603351	2	0.760180944999998	0.1505636	0.9993739	0.9977688	0.002194449	4
RBM14	0.0118239	0.0028547395	0.79472865	0.0223215	0.002250958	1	0.0001918815	8.34039395e-05	0.02371618	0	0.001522180275	0	0.461143849999998	0.0156506025	0.9981561	0.9289928875	0.01016987575	7
KIAA1731	0.02184826	0.008197992	0.71218325	0.084863335	0.0012788705	1	0.0007506260825	0.0003202239	0.03167573	0	0.0006822434325	0	0.460179889999999	0.03445999225	0.9956805	0.9349909	0.0087214264	12
KIRREL3	0.1342206	0.13360055	0.8818913	0.8904883	0.0070697855	18	0.057756492	0.083905275	0.4719549	0.5499147275	0.002834203	7	0.271808085	0.1941207425	0.9961957525	0.99598195	0.02832076275	63
CYB5R2	0.4892807	0.4382805	0.98657685	0.9822059	0.003467315	6	0.2325534225	0.3900027	0.9142744575	0.9439156875	0.001178834925	4	0.779155	0.4883903	0.9993882	0.9993367	0.006001553975	10
SOX6	0.02067101	0.01843324	0.49199335	0.4350289	0.015468345	30	0.001577800775	0.001340010075	0.02760053275	0.01868453175	0.003067021225	4	0.0763902227499999	0.0535041505	0.977228415	0.968598675	0.0321653535	64
PLCB3	0.016758375	0.010936385	0.6298665	0.4283634	0.01348107	11	0.000891917585	0.0005600760575	0.0406498945	0	0.001230165	0	0.444659327499998	0.05469830325	0.994927475	0.973205415	0.0595403452499999	51
SDHAF2	0.021877955	0.01639572	0.57419395	0.46595515	0.046236405	46	0.00124320185	0.000971199105	0.030630399	0	0.0011479	0	0.19759266	0.0536445904999999	0.986985215	0.97251175	0.14439833	152.025
CD5	0.1035639	0.080353505	0.8201596	0.7991877	0.008065933	9	0.03662272525	0.03970518375	0.1978636825	0.2073303975	0.00253362765	2	0.2922056475	0.138342	0.9924786	0.9903025525	0.04553726025	50
CD6	0.15239195	0.10052645	0.9076794	0.87289985	0.0024601925	3	0.046401	0.06228093175	0.52445312	0.624709195	0.001077609	2	0.4640535	0.1540447	0.994347	0.9901573	0.011490596	10
NR1H3	0.3944577	0.3079283	0.9262892	0.928219	0.005846934	6	0.1539232025	0.2319942875	0.48505495	0.4277491825	0.00238509795	3	0.7065842	0.42530851	0.9978581	0.9980856	0.018676089	15
LDHA	0.1450775	0.14252765	0.8961909	0.89428935	0.001234788	2	0.041060821	0.1002601	0.5216279	0.672739	0.0006556571	1	0.4954580775	0.193071715	0.9957117125	0.9941016775	0.003982788	5
LDHC	0.4879843	0.509623	0.989213	0.9897393	0.0008483533	1	0.2273291	0.4738302025	0.9203009375	0.960012	0.0006682273	1	0.7800644	0.5521194	0.9997119	0.9997508	0.002090387	2
CFL1	0.08431132	0.067484195	0.76529275	0.73637805	0.0042111305	3	0.023595306	0.0335156015	0.179634215	0.07269560825	0.001511707075	1	0.3560626725	0.124308895	0.984443195	0.9734686	0.017988919	14
SERPINH1	0.2174565	0.2507566	0.94029475	0.95063045	0.002452887	2	0.06266211	0.1958953	0.569288965	0.8432689	0.001176436	1	0.5529741	0.31087576	0.9979621	0.9976699	0.00964823925	7
C11orf10	0.1395099	0.1133443	0.92011765	0.9091884	0.002055779	2	0.03335177	0.06985992625	0.4638576	0.6543011675	0.001074804925	1	0.5191006	0.1752043	0.9973794	0.9942047625	0.01736627675	17
CLNS1A	0.21870625	0.122419	0.9670079	0.9365968	0.002049811	2	0.05765704275	0.08043463	0.7286883	0.7491039	0.0008081969	1	0.567215729999999	0.174114805	0.9983601	0.9967449	0.00651553054999999	8
ATG2A	0.005761197	0.004852056	0.50771755	0.4864446	0.046318675	41	0.0001982890075	0.0001676784	0.02333423	0.02023935	0.007443069	5	0.0408197087499997	0.02847731225	0.97782466	0.9733771	0.1104137225	98
CRY2	0.1543723	0.1936501	0.9673722	0.9752585	0.001451073	2	0.04000892	0.1468171125	0.7604991625	0.88129192	0.00083067536	1	0.4932865	0.246758625	0.998902525	0.9989283	0.003054467	4
WEE1	0.08000732	0.054813205	0.833051	0.766968	0.0051471185	6	0.02018856225	0.022244282	0.10984837	0.04067396075	0.0012359767	1	0.30158749	0.1050589075	0.993526195	0.989178375	0.0508587489999999	64
PHRF1	0.00948018	0.008570019	0.5623675	0.539359	0.07161423	56	0.0003854634	0.00034279223	0.02732833175	0.02312203025	0.009196415	5	0.0493518572499999	0.035112796	0.9776188525	0.9760488	0.168029365	132
DNAJC4	0.055436195	0.04442099	0.5396486	0.4021936	0.014233335	12	0.01570715	0.017458863	0.03067683325	0	0.001559849	0	0.3339615575	0.094589383	0.9823771	0.9634497025	0.130674395	109
DEAF1	0.3218068	0.3485104	0.9301606	0.9379374	0.002095187	1	0.112557945	0.2932174	0.6642629	0.8590083575	0.00113407225	1	0.755071	0.4103321	0.993487315	0.98519422	0.00509518589999999	4
FXC1	0.1221567	0.18998895	0.9270934	0.9539684	0.001190363	3	0.03553356425	0.1400203	0.6245087475	0.8338671	0.000496052	2	0.5304904	0.2442283025	0.9966562	0.9973994	0.003454079275	8
BAD	0.03079217	0.031010975	0.51562005	0.5148746	0.25973395	233	0.0081908317	0.008972187675	0.02245943675	0.01809877375	0.061183933	60	0.08053553125	0.068991709	0.97657712	0.98242324	0.3589645	299
P2RY2	0.07733408	0.07821562	0.9471787	0.9508919	0.002628191	3	0.01776267475	0.04594359	0.5374134	0.777763	0.001175409	2	0.3201081	0.1158827625	0.9987245525	0.998326685	0.00934640807499999	8
ATP5L	0.01053609	0.004883624	0.60529795	0.17948285	0.001803011	2	0.0002575822	0.0001862955	0.028925908	0	0.000714072205	0	0.3353880125	0.024174133	0.9955311925	0.931307	0.00776093087499999	12
TCP11L1	0.434158	0.5467846	0.9890425	0.9924243	0.001679758	3	0.1758396	0.5107186025	0.9185624	0.9670533	0.001099481	2	0.7758161	0.577067745	0.9996964	0.9996117	0.002771244	5
CARS	0.1500461	0.179701	0.9528978	0.9622129	0.001032745	1	0.03766483	0.1321608	0.6745348175	0.8460699	0.0007473226	1	0.5189441	0.2365356	0.9997334	0.9993542	0.001970828	3
SLC22A18	0.594383	0.6593125	0.9180649	0.9397141	0.0022366915	5	0.36131905	0.6244824875	0.7680653	0.903426845	0.001584752	5	0.8308666	0.6944033	0.9824459	0.9718913975	0.00385481735	8
SERGEF	0.1209049	0.1046185	0.9446583	0.93623175	0.003941121	6	0.03417026	0.06301251	0.6217747575	0.677840575	0.001590594	2	0.3857416	0.1511024425	0.9985394	0.9980597125	0.01040784125	15
UCP2	0.15565565	0.3579253	0.965001	0.9880107	0.001793795	3	0.04827614325	0.3052035	0.7363682575	0.9406865125	0.001112074	2	0.4727413	0.4100662	0.9986089	0.9995393	0.004726807	5
SAC3D1	0.2401646	0.13960645	0.9536587	0.91121415	0.0016939565	1	0.065871117	0.09247962925	0.655822195	0.7123954	0.001113768	1	0.794648	0.1880165	0.9987092	0.9940021	0.003732870725	3
AHNAK	0.08974556	0.0746854	0.71991015	0.6415067	0.006019046	6	0.0314677115	0.038698332	0.14339157	0.07315884	0.00182426615	1	0.3842580725	0.1275522375	0.9800626675	0.9767502	0.0504112635	50
FRMD8	0.014202415	0.0080337235	0.59583965	0.24774	0.00405527	3	0.00066553696	0.0003314763375	0.0367987	0	0.00122231655	0	0.2898170725	0.0321979045	0.9921111975	0.9582512475	0.01546225075	14
IMMP1L	0.050492795	0.03290764	0.7857968	0.6523575	0.002820646	4	0.008149871	0.00773141215	0.09266386575	0	0.0008130834025	0	0.36289075	0.07467391525	0.9924001925	0.984672375	0.0205277915	28
DPF2	0.09693805	0.071247395	0.87032545	0.8117812	0.005176635	3	0.02767390225	0.03712862225	0.477630575	0.52133241	0.001735548975	1	0.3911844	0.119723445	0.992075765	0.98588792	0.009716845375	9
NDUFS3	0.01344493	0.0069196015	0.62346525	0.296759	0.005294854	4	0.000684428335	0.00037888247	0.03252541575	0	0.00131603785	0	0.293932055	0.0309872114999999	0.991691335	0.962643165	0.0645116342499999	53
NDUFS8	0.1898745	0.2596535	0.9793653	0.9864649	0.0028329945	2	0.05183849	0.2054402	0.8396577	0.9397884475	0.001446192	2	0.5493411725	0.31096994	0.9996566	0.9996793	0.01126145825	6
PITPNM1	0.006215001	0.004020594	0.5232615	0.354887	0.01535637	8	0.000236080605	0.0002026405	0.01415937275	0	0.00233667465	0	0.15907029	0.0247340655	0.990436205	0.9616358	0.06017552725	36
ZDHHC13	0.31837505	0.18871535	0.91596745	0.8363566	0.0029176765	4	0.131528	0.13525736	0.6765243	0.6275914225	0.0007844367925	2	0.6763171	0.252775605	0.9916955675	0.9798081225	0.0071651764	10
E2F8	0.005646003	0.005300406	0.49244595	0.4767662	0.04871428	86	0.0001743051	0.0001630737	0.02090630525	0.0217468325	0.01399332	25	0.02952456775	0.02616290925	0.9739476	0.9728549	0.07563187	130
IFITM3	0.399839	0.6234959	0.9485811	0.9836381	0.009176865	7	0.201235415	0.58547615	0.7197485475	0.94593635	0.00395797115	4	0.6740822	0.664080955	0.9984192	0.9991144	0.02295821	14
IFITM2	0.33291775	0.3615533	0.9676262	0.9761858	0.009117682	6	0.1260883	0.3137228	0.7435246675	0.8843867	0.003859946	4	0.674166562499999	0.4150540675	0.9986209	0.9990064	0.01530284	11
IFITM1	0.18791475	0.1906392	0.8899941	0.91046125	0.009452238	6	0.07072235025	0.1348295	0.4976443175	0.6588377	0.004345231	2	0.4512961425	0.251902995	0.995563685	0.9959391	0.02116835025	13
ARFGAP2	0.02165897	0.016923705	0.4867806	0.49138525	0.3289164	231	0.0023813353	0.0021560031	0.027766778	0.03031091775	0.233757975	167.975	0.0887938304999999	0.0586084829999999	0.97266145	0.9717152625	0.4321052275	297
HRASLS5	0.05358507	0.03676439	0.64945485	0.50112475	0.008361548	6	0.0115723175	0.009967889475	0.046137937	0	0.0014349073	0	0.3113057925	0.084159769	0.9866677875	0.976836865	0.039211603	32
HRASLS2	0.006092561	0.004240649	0.5008314	0.3781184	0.01403011	12	0.0002596015	0.0001953733	0.02971613	0	0.001489857225	0	0.0956356634999998	0.02249529	0.9863772675	0.956366585	0.060284431	47
FEZ1	0.08071682	0.071135215	0.8188011	0.7769968	0.003038528	5	0.0240621635	0.03691537	0.289374875	0.258531665	0.001209555175	1	0.3439141275	0.1180739725	0.991870235	0.99006709	0.0082610383	15
TOLLIP	0.024945575	0.016627255	0.59878785	0.29604605	0.0050034505	5	0.00164744905	0.00105917695	0.03485033825	0	0.00088777104	0	0.3783853575	0.0501064389999999	0.9863738	0.950300045	0.01780934575	24
PPP2R5B	0.01181473	0.004725553	0.7129054	0.18565055	0.002391266	2	0.0002601847	0.0001469213225	0.039838598	0	0.001121367	0	0.32060977	0.0238000845	0.99479717	0.9496168	0.02314558025	19
C11orf94	0.068499555	0.0527054	0.759665	0.68760495	0.007267473	8	0.01906753425	0.01976873	0.1128889475	0.001757604	0.00124211005	1	0.2581775	0.1027294675	0.991323655	0.9881682	0.0451707182499999	47
C11orf92	0.3185934	0.4111841	0.9487882	0.9671185	0.002759084	3	0.122491555	0.3557207	0.7590241125	0.9009873	0.0008423555275	2	0.6503591	0.4667331275	0.9949618	0.9973784725	0.00713106539999999	9
CHORDC1	0.02637346	0.0169544	0.63035745	0.45939065	0.004278249	5	0.002885978	0.002095967825	0.033999203	0	0.0009463378875	0	0.254124012499999	0.05403439	0.9866575775	0.972428405	0.0250531075	31
LRFN4	0.29204095	0.4047107	0.9728072	0.9852688	0.002545544	2	0.09486467	0.3409055125	0.7554519725	0.9208335725	0.001682651	1	0.6403375	0.4682143	0.998624725	0.9991924	0.005606056	5
TMEM9B	0.4533441	0.2694724	0.97734465	0.948942	0.0010409015	2	0.1919818	0.217659455	0.8364359	0.832007	0.0007341509	2	0.7705594	0.3200266175	0.9993753	0.9957205	0.001900428	4
KLHL35	0.26127005	0.28306985	0.97274015	0.9748932	0.001389208	1	0.06712755	0.2336712725	0.77438	0.908483725	0.0008601279	1	0.6828594	0.3442096975	0.9991195	0.998988	0.00262967485	3
RPS13	0.024968615	0.011674	0.65314665	0.1842426	0.001938851	2	0.001230850875	0.000656491895	0.0308088255	0	0.0007691525625	0	0.471628424999998	0.0433213304999999	0.9924563275	0.931670007499999	0.0153900905	19
TSSC4	0.03627536	0.027700745	0.5753649	0.3850506	0.00670436	10	0.00360126675	0.0026912584	0.0270550795	0	0.00090618472	0	0.23451213	0.0730407795	0.9786317525	0.95560066	0.05652498	83
PTPRJ	0.29099925	0.21448	0.62940755	0.6378992	0.17023525	135	0.1416330225	0.1273275725	0.037579964	0.04741377475	0.006581660125	5	0.5036063975	0.3998471475	0.9841070825	0.9815394225	0.3781373025	292
LTBP3	0.3312235	0.2949305	0.9918786	0.991922	0.002395334	3	0.1297114	0.2441233	0.9178377	0.9490289	0.001747953	3	0.5899743	0.3418336	0.9994673	0.9990484	0.003542695	5
REXO2	0.02316566	0.02225811	0.50979145	0.492807	0.028389195	46	0.002715744175	0.0027953787	0.027704167	0.0273815515	0.006882338825	11	0.0687536725	0.057373106	0.974686665	0.9739147875	0.107367765	177
CCDC15	0.223169	0.2307809	0.9844499	0.9858302	0.001248283	2	0.05381959	0.180018	0.8545159025	0.9349546	0.0005520182	1	0.616509	0.2824186	0.9994752875	0.99900517	0.004282345	5
IRF7	0.14914945	0.1210153	0.86626665	0.8378824	0.0030883585	3	0.0397743	0.0756160065	0.398593225	0.4341646	0.001502119	1	0.5345233	0.18242193	0.9931629925	0.98983504	0.00629917	7
PANX1	0.46987815	0.41504475	0.9916226	0.9916934	0.002738713	4	0.221378975	0.359972245	0.910198	0.9457585	0.00180202	3	0.7381043	0.4671279	0.9999006	0.9999348	0.004607604	7
ZBTB16	0.02454821	0.01280503	0.7127556	0.26664095	0.0014238915	2	0.001319237875	0.0006165671	0.05054217125	0	0.0005664413025	0	0.370937062499999	0.0432302357499999	0.9924409075	0.9644588	0.004701024	9
TRIM68	0.2711916	0.1439187	0.97309275	0.9391551	0.0005635522	1	0.0816639195	0.09957879	0.7909906	0.785356035	0.0003931754	1	0.7671705	0.1956467	0.9991902	0.9969421	0.0008426211	3
TRIM66	0.5705867	0.7035724	0.9873498	0.9917509	0.002769148	5	0.3266102	0.6715325	0.9237770025	0.97039552	0.001870257	3	0.8602523	0.7356266875	0.9991868	0.9992835	0.003960271	7
ARAP1	0.04595329	0.04391335	0.5931841	0.5850315	0.02988375	22	0.014095	0.016766579	0.038334005	0.02455482	0.009581446875	5	0.1331139525	0.09160595	0.985525715	0.9875841975	0.129539495	96
FOSL1	0.006169777	0.0056589055	0.4932215	0.49282215	0.2343395	185	0.0002513031	0.0002265129	0.02268460025	0.02308836	0.16098766	134	0.032697498	0.0256925175	0.9755064	0.9739020825	0.2842583125	216
BCL9L	0.021123725	0.010234775	0.7098813	0.2608589	0.0020935785	2	0.000719814445	0.0003874724075	0.043092159	0	0.0007602057025	0	0.3763627	0.03706705125	0.9946417575	0.96212268	0.00956580555	14
TAF6L	0.04215015	0.03683162	0.4809787	0.48499415	0.18305205	170	0.008477016125	0.008208214725	0.024465166	0.02535524525	0.07443303025	73	0.112489535	0.08779820725	0.9680026275	0.9635215525	0.3020457675	282
DAK	0.005562829	0.004438377	0.53543615	0.47869775	0.01423878	16	0.0001975307	0.0001589346125	0.03064016	0.02192896	0.00564655345	4	0.038058698	0.02424742575	0.9808229	0.9726124	0.03607142	37
BBS1	0.051787145	0.04321144	0.64878455	0.4633622	0.0048316225	3	0.01322514	0.01904821025	0.0384524085	0	0.001689581025	0	0.3495553975	0.0863062764999999	0.98719308	0.98262982	0.03559321775	23
PRRG4	0.1154095	0.093866615	0.6591792	0.5321649	0.0019838505	3	0.03661397375	0.05361308125	0.0600879045	0	0.0007733626275	0	0.489816565	0.1525561725	0.9678427975	0.9534314675	0.01212603025	14
CD44	0.08588543	0.070180435	0.9169472	0.8974183	0.0032619655	5	0.02614806625	0.03805257725	0.48715909	0.5326778025	0.0006371191	1	0.3970325275	0.114046695	0.9972069	0.9957179	0.01091428175	23
FAR1	0.012132415	0.0081312645	0.58988565	0.40040155	0.007445738	12	0.000587379	0.0004017362	0.03193728875	0	0.000618996165	0	0.242867684999999	0.03643746825	0.99256354	0.9740362	0.03090357225	49
GAS2	0.09951211	0.08588325	0.915753	0.9020374	0.0013636885	3	0.028362272	0.05034618575	0.5926298375	0.6731406	0.000742591	2	0.4097782	0.129165985	0.9976793	0.995563255	0.0032720698	7
CUL5	0.021421915	0.01794564	0.49066655	0.4448568	0.017285305	24	0.00150619965	0.00143065775	0.02526403425	0.019460241	0.004072582875	4	0.0799061169999999	0.05320233875	0.9777601	0.9714416125	0.0513632235	70
ARHGAP1	0.070113425	0.03694627	0.6146097	0.23171375	0.0032421465	2	0.01090379175	0.01037940325	0.0309112525	0	0.001370517	0	0.4941342925	0.09108035875	0.9849056525	0.9676247575	0.02653742675	20
LDHAL6A	0.23313665	0.1415872	0.9642543	0.933579	0.003207555	4	0.08222012	0.09929070225	0.7574902	0.76357152	0.001095624	2	0.6275596	0.1911772	0.9984541	0.99579828	0.00661845055	9
CATSPER1	0.028609175	0.026674905	0.65127945	0.65024975	0.04907579	37	0.00579354	0.00693326825	0.039515312	0.00194689700000001	0.001467206025	1	0.21010827	0.0632914414999999	0.9893372075	0.9846488075	0.1674564775	126
POLR2G	0.009403319	0.0063726535	0.6194906	0.42733145	0.01306158	12	0.0004380498	0.0003338402	0.0436635955	0	0.0011652629	0	0.214301364999999	0.02933192275	0.9935898025	0.9703157	0.06213925	56
POLR2L	0.1075732	0.09225382	0.8506784	0.81720275	0.0021083595	2	0.02741271675	0.05507538075	0.35851131	0.475522895	0.001132638	1	0.5480012	0.1491862425	0.992777665	0.98894086	0.01080076325	12
DSCAML1	0.2553299	0.2794512	0.9689938	0.9727546	0.0029045815	6	0.09506771	0.2278251	0.7958507	0.88638824	0.001186612	4	0.52101641	0.3277176425	0.9990953	0.99896984	0.0061404685	12
ACP2	0.38755865	0.4128874	0.9668464	0.9775154	0.004898417	3	0.1337641225	0.338631955	0.7612138375	0.8036544925	0.002554793	1	0.7915013	0.4912788875	0.997785025	0.998334	0.008465678	6
ACER3	0.2143078	0.2140429	0.9347862	0.9403609	0.0030508975	4	0.07305643525	0.1540462	0.6442141825	0.8029703	0.0012961216	2	0.5453169	0.3002380275	0.9963095275	0.9961099	0.0073011299	10
MTMR2	0.02641479	0.015200255	0.6733094	0.31876395	0.0027396605	4	0.001245964	0.0007366027125	0.035053609	0	0.0006853461725	0	0.359725077499999	0.05736830575	0.9903753025	0.956335975	0.0176871945	28
DEPDC7	0.3361459	0.2796568	0.9599048	0.9515423	0.001015303	3	0.1208003525	0.2291112	0.7516786	0.8509809	0.0007521339	3	0.7436211	0.3366412	0.9976955	0.9963973	0.002298053	5
SCYL1	0.006288479	0.0056125425	0.5294869	0.5282662	0.159735	136	0.0002265377925	0.0001848728	0.03662106	0.03355673	0.0862294175	76	0.03095843575	0.02536423925	0.9697357	0.9733982025	0.23090615	194
ILK	0.07603397	0.05872496	0.84618025	0.80707175	0.002560998	5	0.015014824	0.02181604925	0.283702835	0.2741986525	0.0005149136775	1	0.2890870925	0.11395649	0.994399375	0.99265046	0.0103073415	21
